entry_time,exit_time,trade_type,entry_price,exit_price,position_size,pnl,cumulative_pnl,return_pct,holding_period,trade_result,drawdown,max_drawdown,win_rate
2023-01-18 04:50:00,2023-01-18 05:10:00,buy,130.682,130.558,1.0,-0.12399999999999523,-2.6479999999999393,-0.09488682450528399,20.0,loss,0.03856533745070192,0.0657920457416691,51.47702407002188
2023-01-18 05:15:00,2023-01-18 05:30:00,sell,130.734,131.225,1.0,-0.49099999999998545,-3.1389999999999247,-0.37557177168906747,15.0,loss,0.04347474390346163,0.0657920457416691,51.47702407002188
2023-01-18 05:40:00,2023-01-18 06:15:00,buy,130.99,131.375,1.0,0.3849999999999909,-2.753999999999934,0.29391556607373914,35.0,win,0.03962520931220972,0.0657920457416691,51.47702407002188
2023-01-18 06:20:00,2023-01-18 06:30:00,buy,131.47,131.318,1.0,-0.1519999999999868,-2.9059999999999206,-0.11561572982428447,10.0,loss,0.04114502556640684,0.0657920457416691,51.47702407002188
2023-01-18 06:35:00,2023-01-18 06:45:00,buy,131.41,131.329,1.0,-0.08099999999998886,-2.9869999999999095,-0.06163914466173721,10.0,loss,0.041954927649246326,0.0657920457416691,51.47702407002188
2023-01-18 06:50:00,2023-01-18 06:55:00,buy,131.359,131.333,1.0,-0.02600000000001046,-3.01299999999992,-0.01979308612277077,5.0,loss,0.04221489621904464,0.0657920457416691,51.47702407002188
2023-01-18 07:00:00,2023-01-18 07:05:00,sell,131.421,131.431,1.0,-0.010000000000019327,-3.0229999999999393,-0.007609134004473659,5.0,loss,0.04231488413050832,0.0657920457416691,51.47702407002188
2023-01-18 07:10:00,2023-01-18 07:35:00,buy,131.365,131.021,1.0,-0.3440000000000225,-3.366999999999962,-0.2618657937807045,25.0,loss,0.045754468284793674,0.0657920457416691,51.47702407002188
2023-01-18 07:40:00,2023-01-18 08:25:00,buy,130.952,130.839,1.0,-0.11299999999999955,-3.4799999999999613,-0.08629116011973818,45.0,loss,0.04688433168430242,0.0657920457416691,51.47702407002188
2023-01-18 08:30:00,2023-01-18 09:10:00,buy,130.959,130.839,1.0,-0.12000000000000455,-3.599999999999966,-0.0916317320688189,40.0,loss,0.04808418662184847,0.0657920457416691,51.47702407002188
2023-01-18 09:20:00,2023-01-18 09:35:00,buy,130.63,130.259,1.0,-0.3710000000000093,-3.970999999999975,-0.28400826762612674,15.0,loss,0.05179373813706214,0.0657920457416691,51.47702407002188
2023-01-18 09:40:00,2023-01-18 09:50:00,buy,130.335,130.301,1.0,-0.034000000000020236,-4.0049999999999955,-0.026086622933226097,10.0,loss,0.05213369703602776,0.0657920457416691,51.47702407002188
2023-01-18 10:00:00,2023-01-18 10:05:00,buy,130.173,130.309,1.0,0.13599999999999568,-3.8689999999999998,0.10447635070252331,5.0,win,0.05077386144016527,0.0657920457416691,51.47702407002188
2023-01-18 10:15:00,2023-01-18 10:20:00,buy,129.737,129.786,1.0,0.049000000000006594,-3.819999999999993,0.03776871671150604,5.0,win,0.050283920673995015,0.0657920457416691,51.47702407002188
2023-01-18 10:25:00,2023-01-18 11:25:00,buy,129.84,129.593,1.0,-0.2470000000000141,-4.067000000000007,-0.1902341343191729,60.0,loss,0.05275362208708806,0.0657920457416691,51.47702407002188
2023-01-18 11:55:00,2023-01-18 13:25:00,buy,129.386,129.321,1.0,-0.06499999999999773,-4.132000000000005,-0.05023727451192379,90.0,loss,0.05340354351159294,0.0657920457416691,51.47702407002188
2023-01-18 13:35:00,2023-01-18 15:15:00,buy,129.13,128.98,1.0,-0.15000000000000568,-4.282000000000011,-0.11616200727949019,100.0,loss,0.05490336218351186,0.0657920457416691,51.47702407002188
2023-01-18 15:25:00,2023-01-18 15:55:00,buy,128.726,128.119,1.0,-0.6069999999999993,-4.88900000000001,-0.4715442101828686,30.0,loss,0.060972628409224884,0.0657920457416691,51.47702407002188
2023-01-18 16:00:00,2023-01-18 16:55:00,buy,128.048,128.12,1.0,0.07200000000000273,-4.817000000000007,0.05622891415719318,55.0,win,0.06025271544670089,0.0657920457416691,51.47702407002188
2023-01-18 17:00:00,2023-01-18 19:30:00,buy,128.341,128.897,1.0,0.5559999999999832,-4.261000000000024,0.43322087251929087,150.0,win,0.05469338756945449,0.0657920457416691,51.47702407002188
2023-01-18 19:35:00,2023-01-18 19:40:00,sell,128.8,128.783,1.0,0.01700000000002433,-4.244,0.013198757763994044,5.0,win,0.05452340811997168,0.0657920457416691,51.47702407002188
2023-01-18 19:45:00,2023-01-18 21:25:00,buy,128.834,128.77,1.0,-0.06399999999999295,-4.307999999999993,-0.04967632767747097,100.0,loss,0.05516333075332836,0.0657920457416691,51.47702407002188
2023-01-18 21:30:00,2023-01-18 22:45:00,buy,128.811,128.827,1.0,0.015999999999991132,-4.292000000000002,0.012421299423179022,75.0,win,0.055003350094975555,0.0657920457416691,51.47702407002188
2023-01-18 22:50:00,2023-01-19 00:25:00,buy,128.823,128.803,1.0,-0.020000000000010232,-4.312000000000012,-0.015525177957360277,95.0,loss,0.05520332591790292,0.0657920457416691,51.47702407002188
2023-01-19 00:30:00,2023-01-19 02:35:00,buy,128.802,128.428,1.0,-0.3739999999999952,-4.686000000000007,-0.29036816198505866,125.0,loss,0.058942873806561144,0.0657920457416691,51.47702407002188
2023-01-19 02:50:00,2023-01-19 03:10:00,buy,128.386,128.413,1.0,0.027000000000015234,-4.658999999999992,0.02103033040986964,20.0,win,0.05867290644561465,0.0657920457416691,51.47702407002188
2023-01-19 03:30:00,2023-01-19 03:55:00,sell,128.419,128.57,1.0,-0.15099999999998204,-4.809999999999974,-0.11758384662704274,25.0,loss,0.06018272390868176,0.0657920457416691,51.47702407002188
2023-01-19 04:00:00,2023-01-19 06:00:00,buy,128.553,128.172,1.0,-0.3810000000000002,-5.190999999999974,-0.2963758138666544,120.0,loss,0.0639922633353773,0.0657920457416691,51.47702407002188
2023-01-19 06:00:00,2023-01-19 07:35:00,buy,128.172,127.797,1.0,-0.375,-5.565999999999974,-0.29257560153543677,95.0,loss,0.0677418100151837,0.0677418100151837,51.47702407002188
2023-01-19 07:40:00,2023-01-19 10:40:00,buy,127.876,128.127,1.0,0.2510000000000048,-5.314999999999969,0.196283900028156,180.0,win,0.06523211343749791,0.0677418100151837,51.47702407002188
2023-01-19 10:50:00,2023-01-19 11:00:00,buy,128.193,128.229,1.0,0.036000000000001364,-5.278999999999968,0.02808265661931725,10.0,win,0.06487215695623592,0.0677418100151837,51.47702407002188
2023-01-19 11:05:00,2023-01-19 11:45:00,buy,128.357,128.251,1.0,-0.10599999999999454,-5.3849999999999625,-0.08258217315767316,40.0,loss,0.06593202881772554,0.0677418100151837,51.47702407002188
2023-01-19 12:00:00,2023-01-19 12:55:00,buy,128.382,128.499,1.0,0.11699999999999022,-5.267999999999972,0.09113427115950072,55.0,win,0.06476217025362405,0.0677418100151837,51.47702407002188
2023-01-19 13:00:00,2023-01-19 13:15:00,sell,128.438,128.533,1.0,-0.09499999999999886,-5.362999999999971,-0.07396564879552693,15.0,loss,0.06571205541250179,0.0677418100151837,51.47702407002188
2023-01-19 13:25:00,2023-01-19 17:35:00,buy,128.568,128.591,1.0,0.022999999999996135,-5.339999999999975,0.017889365938644246,250.0,win,0.06548208321614804,0.0677418100151837,51.47702407002188
2023-01-19 17:45:00,2023-01-19 17:55:00,sell,128.455,128.452,1.0,0.0030000000000143245,-5.336999999999961,0.0023354482114470625,10.0,win,0.06545208684270347,0.0677418100151837,51.47702407002188
2023-01-19 18:00:00,2023-01-19 18:50:00,buy,128.525,128.485,1.0,-0.03999999999999204,-5.376999999999953,-0.031122349737398983,50.0,loss,0.06585203848855822,0.0677418100151837,51.47702407002188
2023-01-19 18:55:00,2023-01-19 19:00:00,buy,128.478,128.424,1.0,-0.054000000000002046,-5.430999999999955,-0.04203054219399589,5.0,loss,0.06639197321045122,0.0677418100151837,51.47702407002188
2023-01-19 19:05:00,2023-01-19 20:55:00,buy,128.497,128.435,1.0,-0.06200000000001182,-5.492999999999967,-0.048250153700095576,110.0,loss,0.06701189826151153,0.0677418100151837,51.47702407002188
2023-01-19 21:00:00,2023-01-19 21:50:00,buy,128.464,128.426,1.0,-0.038000000000010914,-5.5309999999999775,-0.029580271515763885,50.0,loss,0.0673918523250699,0.0677418100151837,51.47702407002188
2023-01-19 21:55:00,2023-01-19 23:25:00,buy,128.44,128.358,1.0,-0.08199999999999363,-5.612999999999971,-0.06384303955153661,90.0,loss,0.0682117531990394,0.0682117531990394,51.47702407002188
2023-01-19 23:30:00,2023-01-19 23:35:00,buy,128.376,128.383,1.0,0.007000000000005002,-5.605999999999966,0.005452732597997291,5.0,win,0.06814176166102028,0.0682117531990394,51.47702407002188
2023-01-19 23:45:00,2023-01-20 00:20:00,buy,128.4,128.386,1.0,-0.014000000000010004,-5.619999999999976,-0.01090342679128505,35.0,loss,0.06828174473707671,0.06828174473707671,51.47702407002188
2023-01-20 00:25:00,2023-01-20 00:40:00,buy,128.408,128.397,1.0,-0.01099999999999568,-5.630999999999972,-0.00856644445828584,15.0,loss,0.0683917314396704,0.0683917314396704,51.47702407002188
2023-01-20 00:45:00,2023-01-20 03:05:00,buy,128.4,128.665,1.0,0.26499999999998636,-5.3659999999999854,0.20638629283488033,140.0,win,0.06574205178594635,0.0683917314396704,51.47702407002188
2023-01-20 03:10:00,2023-01-20 03:20:00,buy,128.654,128.575,1.0,-0.07900000000000773,-5.444999999999993,-0.061405008783254104,10.0,loss,0.06653195628648947,0.0683917314396704,51.47702407002188
2023-01-20 03:25:00,2023-01-20 03:30:00,buy,128.559,128.738,1.0,0.17900000000000205,-5.265999999999991,0.13923568167145206,5.0,win,0.06474217267132767,0.0683917314396704,51.47702407002188
2023-01-20 03:35:00,2023-01-20 03:45:00,sell,128.769,128.768,1.0,0.0010000000000047748,-5.264999999999986,0.0007765844263796216,10.0,win,0.06473217388017947,0.0683917314396704,51.47702407002188
2023-01-20 03:50:00,2023-01-20 04:05:00,sell,128.809,128.833,1.0,-0.02400000000000091,-5.288999999999987,-0.018632238430545154,15.0,loss,0.0649721448676996,0.0683917314396704,51.47702407002188
2023-01-20 04:10:00,2023-01-20 05:45:00,buy,128.854,128.754,1.0,-0.10000000000002274,-5.38900000000001,-0.07760721436666516,95.0,loss,0.06597202398230011,0.0683917314396704,51.47702407002188
2023-01-20 05:50:00,2023-01-20 06:05:00,sell,128.798,128.918,1.0,-0.12000000000000455,-5.5090000000000146,-0.09316914858926734,15.0,loss,0.06717187891984615,0.0683917314396704,51.47702407002188
2023-01-20 06:20:00,2023-01-20 06:25:00,sell,128.879,128.981,1.0,-0.10200000000000387,-5.611000000000018,-0.07914400328991059,5.0,loss,0.0681917556167612,0.0683917314396704,51.47702407002188
2023-01-20 06:30:00,2023-01-20 06:40:00,buy,128.986,128.981,1.0,-0.0049999999999954525,-5.616000000000014,-0.003876389685698799,10.0,loss,0.06824174957248395,0.0683917314396704,51.47702407002188
2023-01-20 06:50:00,2023-01-20 07:00:00,sell,128.965,129.042,1.0,-0.07699999999999818,-5.693000000000012,-0.059706121815995175,10.0,loss,0.0690116564907307,0.0690116564907307,51.47702407002188
2023-01-20 07:05:00,2023-01-20 07:10:00,buy,129.146,129.128,1.0,-0.018000000000000682,-5.711000000000013,-0.013937713905193102,5.0,loss,0.0691916347313617,0.0691916347313617,51.47702407002188
2023-01-20 07:15:00,2023-01-20 07:50:00,buy,129.157,129.17,1.0,0.012999999999976808,-5.698000000000036,0.010065269400788814,35.0,win,0.06906165044647164,0.0691916347313617,51.47702407002188
2023-01-20 07:55:00,2023-01-20 08:05:00,sell,129.165,129.074,1.0,0.09099999999997976,-5.607000000000056,0.07045252196800973,10.0,win,0.06815176045216845,0.0691916347313617,51.47702407002188
2023-01-20 08:20:00,2023-01-20 08:25:00,sell,129.046,129.086,1.0,-0.040000000000020464,-5.647000000000077,-0.030996698851588168,5.0,loss,0.06855171209802322,0.0691916347313617,51.47702407002188
2023-01-20 08:35:00,2023-01-20 08:45:00,sell,129.106,129.145,1.0,-0.03900000000001569,-5.686000000000092,-0.030207736278728865,10.0,loss,0.06894166495271158,0.0691916347313617,51.47702407002188
2023-01-20 08:50:00,2023-01-20 11:30:00,buy,129.108,129.472,1.0,0.3640000000000043,-5.322000000000088,0.28193450444589363,160.0,win,0.06530210497551704,0.0691916347313617,51.47702407002188
2023-01-20 11:50:00,2023-01-20 12:55:00,buy,129.424,129.623,1.0,0.19899999999998386,-5.123000000000104,0.15375819013473843,65.0,win,0.06331234553742786,0.0691916347313617,51.47702407002188
2023-01-20 13:00:00,2023-01-20 15:50:00,buy,129.62,130.537,1.0,0.9170000000000016,-4.2060000000001025,0.70745255361827,170.0,win,0.05414345405641331,0.0691916347313617,51.47702407002188
2023-01-20 15:55:00,2023-01-20 16:00:00,sell,130.596,130.53,1.0,0.0660000000000025,-4.1400000000001,0.05053753560599291,5.0,win,0.05348353384076025,0.0691916347313617,51.47702407002188
2023-01-20 16:05:00,2023-01-20 19:55:00,buy,130.526,129.729,1.0,-0.796999999999997,-4.937000000000097,-0.6106063159830202,230.0,loss,0.061452570384246945,0.0691916347313617,51.47702407002188
2023-01-20 20:00:00,2023-01-20 21:00:00,buy,129.548,129.598,1.0,0.05000000000001137,-4.887000000000086,0.03859573285578424,60.0,win,0.06095263082694669,0.0691916347313617,51.47702407002188
2023-01-20 21:05:00,2023-01-20 21:20:00,buy,129.561,129.514,1.0,-0.046999999999997044,-4.934000000000083,-0.03627634859255257,15.0,loss,0.06142257401080238,0.0691916347313617,51.47702407002188
2023-01-20 21:25:00,2023-01-20 23:35:00,buy,129.568,129.548,1.0,-0.020000000000010232,-4.954000000000093,-0.015435910101267467,130.0,loss,0.06162254983372975,0.0691916347313617,51.47702407002188
2023-01-20 23:40:00,2023-01-23 00:35:00,buy,129.569,129.561,1.0,-0.007999999999981355,-4.962000000000074,-0.0061743163873930924,2935.0,loss,0.061702540162897064,0.0691916347313617,51.47702407002188
2023-01-23 00:45:00,2023-01-23 00:55:00,buy,129.55,129.565,1.0,0.014999999999986358,-4.947000000000088,0.011578541103810387,10.0,win,0.06155255829571063,0.0691916347313617,51.47702407002188
2023-01-23 01:00:00,2023-01-23 01:05:00,buy,129.587,129.464,1.0,-0.12299999999999045,-5.070000000000078,-0.09491692839558788,5.0,loss,0.06278240960668306,0.0691916347313617,51.47702407002188
2023-01-23 01:10:00,2023-01-23 01:15:00,buy,129.494,129.437,1.0,-0.05699999999998795,-5.127000000000066,-0.04401748343551667,5.0,loss,0.06335234070202062,0.0691916347313617,51.47702407002188
2023-01-23 01:20:00,2023-01-23 04:45:00,buy,129.399,129.141,1.0,-0.2580000000000098,-5.385000000000076,-0.19938330280760266,205.0,loss,0.06593202881772554,0.0691916347313617,51.47702407002188
2023-01-23 04:50:00,2023-01-23 05:25:00,buy,129.196,129.163,1.0,-0.03299999999998704,-5.418000000000063,-0.025542586457775043,35.0,loss,0.06626198892554297,0.0691916347313617,51.47702407002188
2023-01-23 05:30:00,2023-01-23 05:55:00,buy,129.211,129.306,1.0,0.09499999999999886,-5.323000000000064,0.07352315205361684,25.0,win,0.06531210376666523,0.0691916347313617,51.47702407002188
2023-01-23 06:00:00,2023-01-23 08:30:00,buy,129.382,129.984,1.0,0.6020000000000039,-4.7210000000000605,0.46528883461378234,150.0,win,0.059292831496674955,0.0691916347313617,51.47702407002188
2023-01-23 08:40:00,2023-01-23 08:50:00,buy,130.099,130.072,1.0,-0.026999999999986812,-4.748000000000047,-0.020753426236932503,10.0,loss,0.05956279885762145,0.0691916347313617,51.47702407002188
2023-01-23 09:00:00,2023-01-23 09:05:00,buy,129.937,129.958,1.0,0.020999999999986585,-4.727000000000061,0.016161678351806322,5.0,win,0.059352824243564084,0.0691916347313617,51.47702407002188
2023-01-23 09:20:00,2023-01-23 09:30:00,sell,130.222,130.191,1.0,0.03100000000000591,-4.696000000000055,0.023805501374580262,10.0,win,0.059042861718024836,0.0691916347313617,51.47702407002188
2023-01-23 09:35:00,2023-01-23 11:35:00,buy,130.179,129.825,1.0,-0.3540000000000134,-5.050000000000068,-0.27193326112507654,120.0,loss,0.06258243378375568,0.0691916347313617,51.47702407002188
2023-01-23 11:40:00,2023-01-23 11:45:00,sell,129.863,129.814,1.0,0.049000000000006594,-5.001000000000062,0.03773207149072992,5.0,win,0.062092493017603625,0.0691916347313617,51.47702407002188
2023-01-23 11:55:00,2023-01-23 12:05:00,sell,129.828,129.729,1.0,0.09899999999998954,-4.902000000000072,0.07625473703668664,10.0,win,0.061102612694133134,0.0691916347313617,51.47702407002188
2023-01-23 12:10:00,2023-01-23 12:40:00,buy,129.757,129.922,1.0,0.16499999999999204,-4.73700000000008,0.12716076974652005,30.0,win,0.059452812155027776,0.0691916347313617,51.47702407002188
2023-01-23 12:45:00,2023-01-23 15:05:00,buy,129.922,130.239,1.0,0.3170000000000073,-4.420000000000073,0.2439925493757849,140.0,win,0.05628319536168892,0.0691916347313617,51.47702407002188
2023-01-23 15:10:00,2023-01-23 15:30:00,buy,130.297,130.443,1.0,0.146000000000015,-4.274000000000058,0.11205169727623432,20.0,win,0.05482337185434455,0.0691916347313617,51.47702407002188
2023-01-23 15:35:00,2023-01-23 15:50:00,sell,130.494,130.539,1.0,-0.044999999999987494,-4.319000000000045,-0.034484344107765484,15.0,loss,0.05527331745592205,0.0691916347313617,51.47702407002188
2023-01-23 15:55:00,2023-01-23 16:20:00,sell,130.491,130.788,1.0,-0.29699999999999704,-4.616000000000042,-0.2276019035795549,25.0,loss,0.05824295842633353,0.0691916347313617,51.47702407002188
2023-01-23 16:25:00,2023-01-23 16:45:00,buy,130.792,130.652,1.0,-0.14000000000001478,-4.756000000000057,-0.10704018594410573,20.0,loss,0.05964278918678877,0.0691916347313617,51.47702407002188
2023-01-23 16:55:00,2023-01-23 17:10:00,buy,130.622,130.772,1.0,0.14999999999997726,-4.60600000000008,0.11483517324798061,15.0,win,0.058142970514869836,0.0691916347313617,51.47702407002188
2023-01-23 17:15:00,2023-01-23 17:40:00,buy,130.662,130.55,1.0,-0.11199999999999477,-4.718000000000075,-0.08571734704810485,25.0,loss,0.05926283512324858,0.0691916347313617,51.47702407002188
2023-01-23 18:05:00,2023-01-23 18:25:00,buy,130.477,130.625,1.0,0.14799999999999613,-4.570000000000078,0.11342995317182042,20.0,win,0.057783014033607846,0.0691916347313617,51.47702407002188
2023-01-23 18:40:00,2023-01-23 18:50:00,buy,130.661,130.687,1.0,0.02600000000001046,-4.544000000000068,0.019898822142805014,10.0,win,0.057523045463809534,0.0691916347313617,51.47702407002188
2023-01-23 19:05:00,2023-01-23 19:45:00,buy,130.736,130.645,1.0,-0.09099999999997976,-4.635000000000048,-0.06960592338757478,40.0,loss,0.05843293545811271,0.0691916347313617,51.47702407002188
2023-01-23 19:50:00,2023-01-23 20:40:00,buy,130.67,130.585,1.0,-0.08499999999997954,-4.720000000000027,-0.06504936098567349,50.0,loss,0.059282832705526776,0.0691916347313617,51.47702407002188
2023-01-23 20:45:00,2023-01-23 21:05:00,buy,130.583,130.608,1.0,0.025000000000005684,-4.695000000000022,0.019144911665381927,20.0,win,0.05903286292687664,0.0691916347313617,51.47702407002188
2023-01-23 21:40:00,2023-01-24 00:10:00,buy,130.643,130.616,1.0,-0.026999999999986812,-4.722000000000008,-0.020667008565316787,150.0,loss,0.05930283028782315,0.0691916347313617,51.47702407002188
2023-01-24 00:15:00,2023-01-24 00:25:00,buy,130.59,130.628,1.0,0.03799999999998249,-4.684000000000026,0.029098705873330646,10.0,win,0.05892287622426477,0.0691916347313617,51.47702407002188
2023-01-24 00:35:00,2023-01-24 00:40:00,buy,130.601,130.577,1.0,-0.02400000000000091,-4.708000000000027,-0.01837658210886663,5.0,loss,0.0591628472117849,0.0691916347313617,51.47702407002188
2023-01-24 00:50:00,2023-01-24 01:00:00,buy,130.578,130.586,1.0,0.008000000000009777,-4.700000000000017,0.006126606319601906,10.0,win,0.059082856882617586,0.0691916347313617,51.47702407002188
2023-01-24 01:15:00,2023-01-24 01:35:00,buy,130.492,130.475,1.0,-0.016999999999995907,-4.717000000000013,-0.013027618551325683,20.0,loss,0.0592528363321004,0.0691916347313617,51.47702407002188
2023-01-24 02:00:00,2023-01-24 02:25:00,buy,130.65,130.502,1.0,-0.14799999999999613,-4.865000000000009,-0.11327975507079689,25.0,loss,0.06073265742172295,0.0691916347313617,51.47702407002188
2023-01-24 02:35:00,2023-01-24 03:50:00,buy,130.35,130.268,1.0,-0.08199999999999363,-4.947000000000003,-0.06290755657843777,75.0,loss,0.06155255829571063,0.0691916347313617,51.47702407002188
2023-01-24 03:55:00,2023-01-24 05:05:00,buy,130.252,130.251,1.0,-0.0010000000000047748,-4.9480000000000075,-0.0007677425298688502,70.0,loss,0.061562557086858816,0.0691916347313617,51.47702407002188
2023-01-24 05:25:00,2023-01-24 08:50:00,buy,130.318,130.06,1.0,-0.2580000000000098,-5.206000000000017,-0.19797725563622046,205.0,loss,0.06414224520256374,0.0691916347313617,51.47702407002188
2023-01-24 08:55:00,2023-01-24 09:05:00,sell,130.044,130.071,1.0,-0.026999999999986812,-5.233000000000004,-0.020762203561861224,10.0,loss,0.06441221256351023,0.0691916347313617,51.47702407002188
2023-01-24 09:15:00,2023-01-24 09:30:00,buy,130.095,129.844,1.0,-0.2510000000000048,-5.484000000000009,-0.19293593143472446,15.0,loss,0.06692190914119603,0.0691916347313617,51.47702407002188
2023-01-24 09:35:00,2023-01-24 09:45:00,buy,129.768,129.828,1.0,0.060000000000002274,-5.424000000000007,0.04623636027372101,10.0,win,0.0663219816724321,0.0691916347313617,51.47702407002188
2023-01-24 09:55:00,2023-01-24 10:55:00,buy,129.849,130.009,1.0,0.1599999999999966,-5.26400000000001,0.12322004790179102,60.0,win,0.06472217508903129,0.0691916347313617,51.47702407002188
2023-01-24 11:10:00,2023-01-24 11:45:00,buy,130.182,130.217,1.0,0.03500000000002501,-5.228999999999985,0.02688543731086096,35.0,win,0.06437221739891749,0.0691916347313617,51.47702407002188
2023-01-24 12:00:00,2023-01-24 12:25:00,buy,130.104,130.196,1.0,0.09199999999998454,-5.1370000000000005,0.0707126606407063,25.0,win,0.06345232861348431,0.0691916347313617,51.47702407002188
2023-01-24 12:30:00,2023-01-24 13:35:00,buy,130.15,130.227,1.0,0.07699999999999818,-5.060000000000002,0.05916250480214997,65.0,win,0.06268242169521937,0.0691916347313617,51.47702407002188
2023-01-24 13:40:00,2023-01-24 15:20:00,buy,130.202,130.253,1.0,0.05099999999998772,-5.0090000000000146,0.03916990522418068,100.0,win,0.06217248334677094,0.0691916347313617,51.47702407002188
2023-01-24 15:30:00,2023-01-24 15:50:00,buy,130.263,130.448,1.0,0.18500000000000227,-4.824000000000012,0.14202037416611185,20.0,win,0.060322706984738204,0.0691916347313617,51.47702407002188
2023-01-24 15:55:00,2023-01-24 16:20:00,buy,130.422,130.422,1.0,0.0,-4.824000000000012,0.0,25.0,loss,0.060322706984738204,0.0691916347313617,51.47702407002188
2023-01-24 16:40:00,2023-01-24 16:55:00,sell,130.397,131.064,1.0,-0.6670000000000016,-5.491000000000014,-0.5115148354640073,15.0,loss,0.06699190067921515,0.0691916347313617,51.47702407002188
2023-01-24 17:05:00,2023-01-24 19:10:00,buy,130.919,130.04,1.0,-0.8790000000000191,-6.370000000000033,-0.671407511514768,125.0,loss,0.07578083809668953,0.07578083809668953,51.47702407002188
2023-01-24 19:10:00,2023-01-24 19:15:00,sell,130.04,130.009,1.0,0.03100000000000591,-6.339000000000027,0.023838818824981477,5.0,win,0.07547087557115029,0.07578083809668953,51.47702407002188
2023-01-24 19:20:00,2023-01-24 19:55:00,buy,130.049,130.012,1.0,-0.03700000000000614,-6.376000000000033,-0.028450814692928157,35.0,loss,0.07584083084356047,0.07584083084356047,51.47702407002188
2023-01-24 20:00:00,2023-01-24 20:30:00,buy,130.062,130.01,1.0,-0.05200000000002092,-6.428000000000054,-0.039980932170826926,30.0,loss,0.07636076798315708,0.07636076798315708,51.47702407002188
2023-01-24 20:35:00,2023-01-24 22:40:00,buy,130.007,130.118,1.0,0.11099999999999,-6.317000000000064,0.08538001799902312,125.0,win,0.07525090216594472,0.07636076798315708,51.47702407002188
2023-01-24 22:45:00,2023-01-24 23:05:00,buy,130.132,130.169,1.0,0.03700000000000614,-6.280000000000058,0.02843266836750848,20.0,win,0.07488094689353453,0.07636076798315708,51.47702407002188
2023-01-24 23:10:00,2023-01-25 01:10:00,buy,130.158,130.075,1.0,-0.08299999999999841,-6.363000000000056,-0.06376865040950108,120.0,loss,0.07571084655865222,0.07636076798315708,51.47702407002188
2023-01-25 01:20:00,2023-01-25 01:30:00,buy,130.116,130.128,1.0,0.011999999999972033,-6.351000000000084,0.00922253988746352,10.0,win,0.07559086106491035,0.07636076798315708,51.47702407002188
2023-01-25 01:35:00,2023-01-25 05:05:00,buy,130.124,130.35,1.0,0.2259999999999991,-6.125000000000085,0.17368048937936054,210.0,win,0.07333113426587468,0.07636076798315708,51.47702407002188
2023-01-25 05:10:00,2023-01-25 05:30:00,buy,130.342,130.439,1.0,0.09699999999997999,-6.028000000000105,0.07441960381149589,20.0,win,0.07236125152470055,0.07636076798315708,51.47702407002188
2023-01-25 05:35:00,2023-01-25 05:40:00,sell,130.426,130.451,1.0,-0.025000000000005684,-6.053000000000111,-0.019167957309129843,5.0,loss,0.07261122130335068,0.07636076798315708,51.47702407002188
2023-01-25 05:50:00,2023-01-25 06:00:00,sell,130.55,130.436,1.0,0.11400000000000432,-5.939000000000107,0.08732286480276087,10.0,win,0.07147135911269376,0.07636076798315708,51.47702407002188
2023-01-25 06:10:00,2023-01-25 06:20:00,buy,130.393,130.414,1.0,0.020999999999986585,-5.91800000000012,0.016105159019262218,10.0,win,0.07126138449861819,0.07636076798315708,51.47702407002188
2023-01-25 06:25:00,2023-01-25 06:50:00,buy,130.372,130.506,1.0,0.13399999999998613,-5.784000000000134,0.1027828061240037,25.0,win,0.06992154648503389,0.07636076798315708,51.47702407002188
2023-01-25 06:55:00,2023-01-25 07:00:00,sell,130.438,130.467,1.0,-0.029000000000024784,-5.813000000000159,-0.022232784924657526,5.0,loss,0.07021151142827677,0.07636076798315708,51.47702407002188
2023-01-25 07:10:00,2023-01-25 11:20:00,buy,130.5,130.031,1.0,-0.4689999999999941,-6.282000000000153,-0.3593869731800721,250.0,loss,0.07490094447581273,0.07636076798315708,51.47702407002188
2023-01-25 11:30:00,2023-01-25 12:00:00,buy,129.912,129.849,1.0,-0.0630000000000166,-6.345000000000169,-0.048494365416602465,30.0,loss,0.07553086831802122,0.07636076798315708,51.47702407002188
2023-01-25 12:05:00,2023-01-25 12:30:00,buy,129.882,130.033,1.0,0.15099999999998204,-6.194000000000187,0.11625937389321234,25.0,win,0.07402105085495411,0.07636076798315708,51.47702407002188
2023-01-25 12:40:00,2023-01-25 13:00:00,sell,130.078,129.905,1.0,0.17300000000000182,-6.0210000000001855,0.13299712480204323,20.0,win,0.07229125998668143,0.07636076798315708,51.47702407002188
2023-01-25 13:35:00,2023-01-25 13:40:00,sell,129.777,129.746,1.0,0.03099999999997749,-5.990000000000208,0.023887129460518807,5.0,win,0.07198129746114218,0.07636076798315708,51.47702407002188
2023-01-25 14:05:00,2023-01-25 16:50:00,buy,129.742,129.715,1.0,-0.026999999999986812,-6.017000000000195,-0.020810531670536,165.0,loss,0.07225126482208868,0.07636076798315708,51.47702407002188
2023-01-25 17:00:00,2023-01-25 18:25:00,buy,129.453,129.815,1.0,0.36199999999999477,-5.6550000000002,0.2796381698376977,85.0,win,0.06863170242719052,0.07636076798315708,51.47702407002188
